sqrt_s_GeV,sqrt_s_TeV,0340_xsec_pb,anomaly_zone,metabit_phi,predicted_byte
5048.648648648649,5.0486486486486495,99.98240553440986,False,0.13114661995072702,33
5062.462462462463,5.062462462462463,99.98252166748928,False,0.13117963056909618,33
5076.276276276277,5.0762762762762765,99.98263665456439,False,0.1312129635980491,33
5090.090090090091,5.090090090090091,99.9827505106638,False,0.13124661089825665,33
5103.903903903904,5.1039039039039045,99.98286325057063,False,0.1312805642536503,33
5117.717717717718,5.117717717717718,99.98297488882719,False,0.13131481537342843,33
5131.531531531532,5.131531531531532,99.98308543973975,False,0.13134935589408053,33
5145.345345345346,5.145345345345346,99.98319491738312,False,0.13138417738142966,33
5159.15915915916,5.1591591591591595,99.98330333560513,False,0.13141927133269182,33
5172.972972972973,5.172972972972973,99.98341070803095,False,0.13145462917855222,33
5186.786786786787,5.186786786786787,99.98351704806743,False,0.13149024228525769,33
5200.600600600601,5.200600600600601,99.9836223689073,False,0.13152610195672498,33
5214.414414414415,5.2144144144144144,99.98372668353322,False,0.13156219943666414,33
5228.2282282282285,5.228228228228229,99.98383000472175,False,0.13159852591071658,33
5242.042042042042,5.242042042042042,99.98393234504735,False,0.1316350725086075,33
5255.855855855856,5.255855855855856,99.98403371688616,False,0.1316718303063118,33
5269.66966966967,5.26966966966967,99.98413413241971,False,0.13170879032823313,33
5283.483483483484,5.283483483483484,99.98423360363866,False,0.13174594354939564,33
5297.2972972972975,5.297297297297297,99.98433214234625,False,0.1317832808976477,33
5311.111111111111,5.311111111111111,99.98442976016197,False,0.13182079325587706,33
5324.924924924925,5.324924924924925,99.98452646852486,False,0.13185847146423726,33
5338.738738738739,5.338738738738739,99.98462227869688,False,0.13189630632238414,33
5352.552552552553,5.352552552552552,99.98471720176624,False,0.1319342885917225,33
5366.3663663663665,5.366366366366367,99.98481124865054,False,0.13197240899766194,33
5380.18018018018,5.38018018018018,99.98490443009999,False,0.1320106582318816,33
5393.993993993994,5.393993993993994,99.98499675670038,False,0.13204902695460308,33
5407.807807807808,5.407807807807808,99.9850882388762,False,0.13208750579687092,33
5421.621621621622,5.421621621621622,99.98517888689346,False,0.13212608536284057,33
5435.4354354354355,5.435435435435435,99.9852687108627,False,0.1321647562320725,33
5449.249249249249,5.44924924924925,99.9853577207417,False,0.1322035089618325,33
5463.063063063063,5.463063063063063,99.9854459263383,False,0.13224233408939762,33
5476.876876876877,5.476876876876877,99.98553333731309,False,0.1322812221343665,33
5490.690690690691,5.49069069069069,99.98561996318203,False,0.13232016360097462,33
5504.504504504504,5.504504504504505,99.98570581331909,False,0.13235914898041276,33
5518.318318318318,5.518318318318318,99.9857908969587,False,0.132398168753149,33
5532.132132132132,5.532132132132132,99.98587522319838,False,0.1324372133912532,33
5545.945945945946,5.545945945945946,99.98595880100099,False,0.1324762733607235,33
5559.75975975976,5.55975975975976,99.98604163919724,False,0.1325153391238145,33
5573.573573573573,5.573573573573573,99.98612374648802,False,0.132554401141366,33
5587.387387387387,5.587387387387388,99.98620513144658,False,0.1325934498751324,33
5601.201201201201,5.601201201201201,99.9862858025209,False,0.13263247579011184,33
5615.015015015015,5.615015015015015,99.98636576803577,False,0.1326714693568743,33
5628.828828828829,5.628828828828828,99.98644503619502,False,0.13271042105388867,33
5642.642642642642,5.642642642642643,99.98652361508358,False,0.1327493213698477,33
5656.456456456456,5.656456456456456,99.98660151266955,False,0.13278816080599043,33
5670.270270270271,5.6702702702702705,99.98667873680624,False,0.1328269298784217,33
5684.084084084085,5.684084084084085,99.9867552952341,False,0.13286561912042788,33
5697.8978978978985,5.6978978978978985,99.98683119558271,False,0.13290421908478853,33
5711.711711711712,5.711711711711712,99.98690644537268,False,0.13294272034608315,33
5725.525525525526,5.725525525525526,99.98698105201747,False,0.13298111350299285,33
5739.33933933934,5.73933933933934,99.98705502282526,False,0.13301938918059586,33
5753.153153153154,5.7531531531531535,99.98712836500069,False,0.1330575380326567,33
5766.966966966967,5.766966966966968,99.98720108564667,False,0.1330955507439085,33
5780.780780780781,5.780780780780781,99.98727319176608,False,0.1331334180323275,33
5794.594594594595,5.794594594594595,99.98734469026343,False,0.1331711306513996,33
5808.408408408409,5.808408408408408,99.98741558794654,False,0.13320867939237818,33
5822.222222222223,5.822222222222223,99.98748589152818,False,0.1332460550865327,33
5836.036036036036,5.836036036036036,99.9875556076276,False,0.13328324860738763,33
5849.84984984985,5.84984984984985,99.98762474277211,False,0.1333202508729508,33
5863.663663663664,5.863663663663664,99.98769330339867,False,0.1333570528479312,34
5877.477477477478,5.877477477477478,99.98776129585531,False,0.13339364554594527,34
5891.291291291292,5.891291291291291,99.98782872640258,False,0.133430020031711,34
5905.105105105105,5.905105105105106,99.98789560121513,False,0.13346616742323,34
5918.918918918919,5.918918918918919,99.98796192638297,False,0.13350207889395624,34
5932.732732732733,5.932732732732733,99.98802770791289,False,0.13353774567495125,34
5946.546546546547,5.946546546546546,99.98809295172994,False,0.13357315905702546,34
5960.360360360361,5.960360360360361,99.98815766367859,False,0.1336083103928648,34
5974.174174174174,5.974174174174174,99.98822184952415,False,0.1336431910991422,34
5987.987987987988,5.987987987987988,99.98828551495403,False,0.1336777926586134,34
6001.801801801802,6.001801801801802,99.98834866557897,False,0.1337121066221969,34
6015.615615615616,6.015615615615616,99.98841130693434,False,0.1337461246110369,34
6029.42942942943,6.029429429429429,99.98847344448126,False,0.13377983831854942,34
6043.243243243243,6.043243243243244,99.98853508360791,False,0.13381323951245042,34
6057.057057057057,6.057057057057057,99.98859622963056,False,0.13384632003676616,34
6070.870870870871,6.070870870870871,99.98865688779486,False,0.13387907181382466,34
6084.684684684685,6.084684684684685,99.98871706327684,False,0.13391148684622817,34
6098.4984984984985,6.098498498498499,99.98877676118406,False,0.13394355721880585,34
6112.312312312312,6.112312312312312,99.98883598655675,False,0.13397527510054677,34
6126.126126126126,6.126126126126126,99.9888947443688,False,0.13400663274651184,34
6139.93993993994,6.13993993993994,99.98895303952881,False,0.13403762249972517,34
6153.753753753754,6.153753753753754,99.98901087688117,False,0.1340682367930436,34
6167.5675675675675,6.167567567567567,99.98906826120701,False,0.1340984681510047,34
6181.381381381381,6.181381381381382,99.98912519722518,False,0.13412830919165186,34
6195.195195195195,6.195195195195195,99.98918168959332,False,0.13415775262833707,34
6209.009009009009,6.209009009009009,99.98923774290868,False,0.13418679127150004,34
6222.822822822823,6.222822822822823,99.98929336170914,False,0.13421541803042383,34
6236.6366366366365,6.236636636636637,99.9893485504741,False,0.13424362591496625,34
6250.45045045045,6.25045045045045,99.98940331362539,False,0.13427140803726678,34
6264.264264264264,6.264264264264264,99.98945765552814,False,0.13429875761342833,34
6278.078078078078,6.278078078078078,99.9895115804917,False,0.13432566796517392,34
6291.891891891892,6.291891891891892,99.98956509277039,False,0.1343521325214773,34
6305.705705705705,6.305705705705705,99.98961819656448,False,0.1343781448201674,34
6319.51951951952,6.31951951951952,99.98967089602088,False,0.13440369850950654,34
6333.333333333334,6.333333333333334,99.98972319523403,False,0.13442878734974104,34
6347.147147147148,6.3471471471471475,99.98977509824672,False,0.13445340521462518,34
6360.9609609609615,6.360960960960962,99.98982660905075,False,0.13447754609291696,34
6374.774774774775,6.374774774774775,99.9898777315878,False,0.13450120408984592,34
6388.588588588589,6.388588588588589,99.98992846975018,False,0.1345243734285527,34
6402.402402402403,6.402402402402403,99.98997882738155,False,0.1345470484514994,34
6416.216216216217,6.416216216216217,99.99002880827759,False,0.13456922362185125,34
6430.0300300300305,6.43003003003003,99.99007841618683,False,0.13459089352482856,34
6443.843843843844,6.443843843843844,99.99012765481129,False,0.13461205286902883,34
6457.657657657658,6.457657657657658,99.99017652780714,False,0.13463269648771892,34
6471.471471471472,6.471471471471472,99.99022503878544,False,0.1346528193400966,34
6485.285285285286,6.485285285285285,99.99027319131278,False,0.1346724165125215,34
6499.0990990990995,6.4990990990991,99.99032098891192,False,0.13469148321971483,34
6512.912912912913,6.512912912912913,99.99036843506246,False,0.13471001480592792,34
6526.726726726727,6.526726726726727,99.9904155332015,False,0.13472800674607913,34
6540.540540540541,6.540540540540541,99.99046228672414,False,0.13474545464685866,34
6554.354354354355,6.554354354354355,99.99050869898424,False,0.13476235424780142,34
6568.168168168168,6.568168168168168,99.99055477329497,False,0.1347787014223273,34
6581.981981981982,6.581981981981982,99.99060051292936,False,0.1347944921787489,34
6595.795795795796,6.595795795795796,99.99064592112092,False,0.13480972266124605,34
6609.60960960961,6.60960960960961,99.99069100106418,False,0.13482438915080758,34
6623.423423423424,6.623423423423423,99.99073575591534,False,0.13483848806613918,34
6637.237237237237,6.637237237237238,99.9907801887927,False,0.1348520159645381,34
6651.051051051051,6.651051051051051,99.99082430277727,False,0.13486496954273364,34
6664.864864864865,6.664864864864865,99.9908681009133,False,0.13487734563769385,34
6678.678678678679,6.678678678678679,99.99091158620882,False,0.13488914122739784,34
6692.492492492493,6.692492492492493,99.99095476163613,False,0.13490035343157372,34
6706.306306306306,6.706306306306306,99.99099763013227,False,0.1349109795124019,34
6720.12012012012,6.720120120120121,99.99104019459962,False,0.13492101687518362,34
6733.933933933934,6.733933933933934,99.99108245790632,False,0.13493046306897455,34
6747.747747747748,6.747747747747748,99.99112442288673,False,0.13493931578718318,34
6761.561561561562,6.761561561561561,99.991166092342,False,0.13494757286813422,34
6775.375375375375,6.775375375375376,99.99120746904046,False,0.13495523229559625,34
6789.189189189189,6.789189189189189,99.99124855571809,False,0.1349622921992742,34
6803.003003003003,6.803003003003003,99.99128935507898,False,0.13496875085526588,34
6816.816816816817,6.816816816816817,99.9913298697958,False,0.13497460668648315,34
6830.630630630631,6.830630630630631,99.99137010251022,False,0.13497985826303682,34
6844.444444444444,6.844444444444444,99.99141005583328,False,0.13498450430258588,34
6858.258258258258,6.8582582582582585,99.99144973234596,False,0.13498854367065063,34
6872.072072072072,6.872072072072072,99.9914891345994,False,0.1349919753808897,34
6885.885885885886,6.885885885885886,99.99152826511552,False,0.1349947985953408,34
6899.6996996996995,6.899699699699699,99.99156712638725,False,0.13499701262462557,34
6913.513513513513,6.9135135135135135,99.99160572087904,False,0.13499861692811763,34
6927.327327327327,6.927327327327327,99.99164405102718,False,0.13499961111407482,34
6941.141141141141,6.941141141141141,99.99168211924021,False,0.1349999949397347,34
6954.954954954956,6.954954954954956,99.99171992789934,False,0.13499976831137392,34
6968.768768768769,6.968768768768769,99.99175747935872,False,0.13499893128433105,34
6982.582582582583,6.982582582582583,99.99179477594595,False,0.13499748406299314,34
6996.396396396397,6.996396396396397,99.99183181996227,False,0.13499542700074574,34
7010.210210210211,7.010210210210211,99.99186861368308,False,0.13499276059988663,34
7024.024024024025,7.024024024024024,99.99190515935818,False,0.13498948551150314,34
7037.837837837838,7.037837837837839,99.99194145921216,False,0.13498560253531328,34
7051.651651651652,7.051651651651652,99.99197751544473,False,0.13498111261947035,34
7065.465465465466,7.065465465465466,99.99201333023102,False,0.1349760168603314,34
7079.27927927928,7.079279279279279,99.99204890572196,False,0.13497031650218963,34
7093.093093093094,7.093093093093094,99.9920842440446,False,0.1349640129369705,34
7106.906906906907,7.106906906906907,99.9921193473024,False,0.13495710770389177,34
7120.720720720721,7.120720720720721,99.99215421757553,False,0.1349496024890878,34
7134.534534534535,7.134534534534535,99.99218885692122,False,0.13494149912519773,34
7148.348348348349,7.148348348348349,99.99222326737403,False,0.13493279959091797,34
7162.1621621621625,7.162162162162162,99.99225745094617,False,0.1349235060105191,34
7175.975975975976,7.175975975975977,99.9922914096278,False,0.13491362065332713,34
7189.78978978979,7.18978978978979,99.99232514538728,False,0.13490314593316935,34
7203.603603603604,7.203603603603604,99.99235866017152,False,0.13489208440778497,34
7217.417417417418,7.217417417417417,99.99239195590619,False,0.13488043877820047,34
7231.2312312312315,7.231231231231232,99.99242503449602,False,0.13486821188807022,34
7245.045045045045,7.245045045045045,99.99245789782513,False,0.13485540672298194,34
7258.858858858859,7.258858858858859,99.9924905477572,False,0.13484202640972776,34
7272.672672672673,7.272672672672673,99.99252298613581,False,0.13482807421554072,34
7286.486486486487,7.286486486486487,99.99255521478467,False,0.1348135535472969,34
7300.3003003003005,7.3003003003003,99.99258723550788,False,0.13479846795068362,34
7314.114114114114,7.314114114114115,99.99261905009018,False,0.1347828211093336,34
7327.927927927928,7.327927927927928,99.99265066029722,False,0.1347666168439254,34
7341.741741741742,7.341741741741742,99.99268206787573,False,0.13474985911125067,34
7355.555555555556,7.355555555555556,99.9927132745539,False,0.1347325520032478,34
7369.369369369369,7.36936936936937,99.99274428204149,False,0.13471469974600278,34
